unique ID,coll code,Collection,Set type
9751,AA,"Ayres & Ayres, Architects records",
9752,AA,"Ayres & Ayres, Architects records",
9753,AA,"Ayres & Ayres, Architects records",
9754,AA,"Ayres & Ayres, Architects records",
9755,AA,"Ayres & Ayres, Architects records",
9756,AA,"Ayres & Ayres, Architects records",
9757,AA,"Ayres & Ayres, Architects records",
9758,AA,"Ayres & Ayres, Architects records",
9759,AA,"Ayres & Ayres, Architects records","architectural/measured
electrical
site/landscape 
mechanical/plumbing/HVAC
structural"
9760,AA,"Ayres & Ayres, Architects records","architectural/measured
structural"
9761,AA,"Ayres & Ayres, Architects records",
9762,AA,"Ayres & Ayres, Architects records",
9763,AA,"Ayres & Ayres, Architects records",
9764,AA,"Ayres & Ayres, Architects records",
9765,AA,"Ayres & Ayres, Architects records",architectural/measured
9766,AA,"Ayres & Ayres, Architects records",
9767,AA,"Ayres & Ayres, Architects records",
9768,AA,"Ayres & Ayres, Architects records",
9769,AA,"Ayres & Ayres, Architects records",
9770,AA,"Ayres & Ayres, Architects records",
9771,AA,"Ayres & Ayres, Architects records",
9772,AA,"Ayres & Ayres, Architects records",
9773,AA,"Ayres & Ayres, Architects records",
9774,AA,"Ayres & Ayres, Architects records",
9775,AA,"Ayres & Ayres, Architects records",
9776,AA,"Ayres & Ayres, Architects records",
9777,AA,"Ayres & Ayres, Architects records",
9778,AA,"Ayres & Ayres, Architects records",
9779,AA,"Ayres & Ayres, Architects records",
9780,AA,"Ayres & Ayres, Architects records",
9781,AA,"Ayres & Ayres, Architects records",
9782,AA,"Ayres & Ayres, Architects records",
9783,AA,"Ayres & Ayres, Architects records",
9784,AA,"Ayres & Ayres, Architects records",
9785,AA,"Ayres & Ayres, Architects records",
9786,AA,"Ayres & Ayres, Architects records",
9787,AA,"Ayres & Ayres, Architects records",
9788,AA,"Ayres & Ayres, Architects records",
9789,AA,"Ayres & Ayres, Architects records",
9790,AA,"Ayres & Ayres, Architects records",
9791,AA,"Ayres & Ayres, Architects records",
9792,AA,"Ayres & Ayres, Architects records",
9793,AA,"Ayres & Ayres, Architects records",
9794,AA,"Ayres & Ayres, Architects records",
9795,AA,"Ayres & Ayres, Architects records",design/studies and sketches
9796,AA,"Ayres & Ayres, Architects records",
9797,AA,"Ayres & Ayres, Architects records",
9798,AA,"Ayres & Ayres, Architects records",
9799,AA,"Ayres & Ayres, Architects records",
9800,AA,"Ayres & Ayres, Architects records",
9801,AA,"Ayres & Ayres, Architects records",
9802,AA,"Ayres & Ayres, Architects records",
9803,AA,"Ayres & Ayres, Architects records",
9804,AA,"Ayres & Ayres, Architects records",
9805,AA,"Ayres & Ayres, Architects records",
9806,AA,"Ayres & Ayres, Architects records",
9807,AA,"Ayres & Ayres, Architects records",
9808,AA,"Ayres & Ayres, Architects records",
9809,AA,"Ayres & Ayres, Architects records",
9810,AA,"Ayres & Ayres, Architects records",
9811,AA,"Ayres & Ayres, Architects records",
9812,AA,"Ayres & Ayres, Architects records",
9813,AA,"Ayres & Ayres, Architects records",
9814,AA,"Ayres & Ayres, Architects records",design/studies&sketches
9815,AA,"Ayres & Ayres, Architects records",
9816,AA,"Ayres & Ayres, Architects records",
9817,AA,"Ayres & Ayres, Architects records",
9818,AA,"Ayres & Ayres, Architects records",
9819,AA,"Ayres & Ayres, Architects records",
9820,AA,"Ayres & Ayres, Architects records",
9821,AA,"Ayres & Ayres, Architects records",
9822,AA,"Ayres & Ayres, Architects records",
9823,AA,"Ayres & Ayres, Architects records",
9824,AA,"Ayres & Ayres, Architects records",
9825,AA,"Ayres & Ayres, Architects records",
9826,AA,"Ayres & Ayres, Architects records",
9827,AA,"Ayres & Ayres, Architects records",
9828,AA,"Ayres & Ayres, Architects records",
9829,AA,"Ayres & Ayres, Architects records",
9830,AA,"Ayres & Ayres, Architects records",
9831,AA,"Ayres & Ayres, Architects records",
9832,AA,"Ayres & Ayres, Architects records",
9833,AA,"Ayres & Ayres, Architects records",
9834,AA,"Ayres & Ayres, Architects records",
9835,AA,"Ayres & Ayres, Architects records",design/studies and sketches
9836,AA,"Ayres & Ayres, Architects records",design/studies and sketches
9837,AA,"Ayres & Ayres, Architects records",
9838,AA,"Ayres & Ayres, Architects records",
9839,AA,"Ayres & Ayres, Architects records",
9840,AA,"Ayres & Ayres, Architects records",
9841,AA,"Ayres & Ayres, Architects records",
9842,AA,"Ayres & Ayres, Architects records",
9843,AA,"Ayres & Ayres, Architects records",
9844,AA,"Ayres & Ayres, Architects records",
9845,AA,"Ayres & Ayres, Architects records",
9846,AA,"Ayres & Ayres, Architects records",
9847,AA,"Ayres & Ayres, Architects records",
9848,AA,"Ayres & Ayres, Architects records",
9849,AA,"Ayres & Ayres, Architects records",
9850,AA,"Ayres & Ayres, Architects records",
9851,AA,"Ayres & Ayres, Architects records",
9852,AA,"Ayres & Ayres, Architects records",
9853,AA,"Ayres & Ayres, Architects records",
9854,AA,"Ayres & Ayres, Architects records",
9855,AA,"Ayres & Ayres, Architects records",
9856,AA,"Ayres & Ayres, Architects records",
9857,AA,"Ayres & Ayres, Architects records",
9858,AA,"Ayres & Ayres, Architects records",
9859,AA,"Ayres & Ayres, Architects records",
9860,AA,"Ayres & Ayres, Architects records",
9861,AA,"Ayres & Ayres, Architects records",
9862,AA,"Ayres & Ayres, Architects records",
9863,AA,"Ayres & Ayres, Architects records",
9864,AA,"Ayres & Ayres, Architects records",
9865,AA,"Ayres & Ayres, Architects records",
9866,AA,"Ayres & Ayres, Architects records",
9867,AA,"Ayres & Ayres, Architects records",
9868,AA,"Ayres & Ayres, Architects records",
9869,AA,"Ayres & Ayres, Architects records",
9870,AA,"Ayres & Ayres, Architects records",
9871,AA,"Ayres & Ayres, Architects records",
9872,AA,"Ayres & Ayres, Architects records",
9873,AA,"Ayres & Ayres, Architects records",
9874,AA,"Ayres & Ayres, Architects records",
9875,AA,"Ayres & Ayres, Architects records",
9876,AA,"Ayres & Ayres, Architects records",
9877,AA,"Ayres & Ayres, Architects records",
9878,AA,"Ayres & Ayres, Architects records",
9879,AA,"Ayres & Ayres, Architects records",
9880,AA,"Ayres & Ayres, Architects records",
9881,AA,"Ayres & Ayres, Architects records",
9882,AA,"Ayres & Ayres, Architects records",
9883,AA,"Ayres & Ayres, Architects records",
9884,AA,"Ayres & Ayres, Architects records",
9885,AA,"Ayres & Ayres, Architects records",
9886,AA,"Ayres & Ayres, Architects records",
9887,AA,"Ayres & Ayres, Architects records",
9888,AA,"Ayres & Ayres, Architects records",
9889,AA,"Ayres & Ayres, Architects records",
9890,AA,"Ayres & Ayres, Architects records",
9891,AA,"Ayres & Ayres, Architects records",
9892,AA,"Ayres & Ayres, Architects records",
9893,AA,"Ayres & Ayres, Architects records",presentation
9894,AA,"Ayres & Ayres, Architects records",
10162,AA,"Ayres & Ayres, Architects records",presentation
10163,AA,"Ayres & Ayres, Architects records",presentation
10164,AA,"Ayres & Ayres, Architects records",presentation
10165,AA,"Ayres & Ayres, Architects records",presentation
10166,AA,"Ayres & Ayres, Architects records",presentation
10167,AA,"Ayres & Ayres, Architects records",presentation
10171,AA,"Ayres & Ayres, Architects records",
10172,AA,"Ayres & Ayres, Architects records",architectural/measured
10173,AA,"Ayres & Ayres, Architects records",architectural/measured
11762,AA,"Ayres & Ayres, Architects records",
11774,AA,"Ayres & Ayres, Architects records","architectural/measured
structural"
11874,AA,"Ayres & Ayres, Architects records",
14115,AA,"Ayres & Ayres, Architects records","architectural/measured
structural"
14677,AA,"Ayres & Ayres, Architects records",
15654,AA,"Ayres & Ayres, Architects records","architectural/measured
structural
includes interiors"
16270,AA,"Ayres & Ayres, Architects records",
16950,AA,"Ayres & Ayres, Architects records",architectural/measured
17132,AA,"Ayres & Ayres, Architects records",
17133,AA,"Ayres & Ayres, Architects records",
17308,AA,"Ayres & Ayres, Architects records",
17309,AA,"Ayres & Ayres, Architects records",
17594,AA,"Ayres & Ayres, Architects records",architectural/measured
17667,AA,"Ayres & Ayres, Architects records",
17679,AA,"Ayres & Ayres, Architects records",presentation
17680,AA,"Ayres & Ayres, Architects records",presentation
17690,AA,"Ayres & Ayres, Architects records",design/studies and sketches
17691,AA,"Ayres & Ayres, Architects records",design/studies and sketches
17693,AA,"Ayres & Ayres, Architects records","presentation
design/studies and sketches"
17694,AA,"Ayres & Ayres, Architects records",
17695,AA,"Ayres & Ayres, Architects records","presentation
design/studies and sketches"
8748,AAA refr,COmmittee for the Preservation of Architectural Records,
8749,AAA refr,COmmittee for the Preservation of Architectural Records,
10947,ADMIN,O'Neil Ford collection,architectural/measured
10948,ADMIN,O'Neil Ford collection,
17181,APLAA,Architecture & Planning Library Alexander Archives,
3475,ATC,Atlantic Terra Cotta Company records,
3476,ATC,Atlantic Terra Cotta Company records,
3477,ATC,Atlantic Terra Cotta Company records,
3478,ATC,Atlantic Terra Cotta Company records,
3479,ATC,Atlantic Terra Cotta Company records,
3480,ATC,Atlantic Terra Cotta Company records,
3481,ATC,Atlantic Terra Cotta Company records,
3482,ATC,Atlantic Terra Cotta Company records,
3483,ATC,Atlantic Terra Cotta Company records,
3484,ATC,Atlantic Terra Cotta Company records,
3485,ATC,Atlantic Terra Cotta Company records,
3486,ATC,Atlantic Terra Cotta Company records,
3487,ATC,Atlantic Terra Cotta Company records,
3488,ATC,Atlantic Terra Cotta Company records,
3489,ATC,Atlantic Terra Cotta Company records,
3490,ATC,Atlantic Terra Cotta Company records,
3491,ATC,Atlantic Terra Cotta Company records,
3492,ATC,Atlantic Terra Cotta Company records,
3493,ATC,Atlantic Terra Cotta Company records,
3494,ATC,Atlantic Terra Cotta Company records,
3495,ATC,Atlantic Terra Cotta Company records,
3496,ATC,Atlantic Terra Cotta Company records,
3497,ATC,Atlantic Terra Cotta Company records,
3498,ATC,Atlantic Terra Cotta Company records,
3499,ATC,Atlantic Terra Cotta Company records,
3500,ATC,Atlantic Terra Cotta Company records,
3501,ATC,Atlantic Terra Cotta Company records,
3502,ATC,Atlantic Terra Cotta Company records,
3503,ATC,Atlantic Terra Cotta Company records,
3504,ATC,Atlantic Terra Cotta Company records,
3505,ATC,Atlantic Terra Cotta Company records,
3506,ATC,Atlantic Terra Cotta Company records,
3507,ATC,Atlantic Terra Cotta Company records,
3508,ATC,Atlantic Terra Cotta Company records,
3509,ATC,Atlantic Terra Cotta Company records,
3510,ATC,Atlantic Terra Cotta Company records,
3511,ATC,Atlantic Terra Cotta Company records,
3512,ATC,Atlantic Terra Cotta Company records,
3513,ATC,Atlantic Terra Cotta Company records,
3514,ATC,Atlantic Terra Cotta Company records,
3515,ATC,Atlantic Terra Cotta Company records,
3516,ATC,Atlantic Terra Cotta Company records,
3517,ATC,Atlantic Terra Cotta Company records,
3518,ATC,Atlantic Terra Cotta Company records,
3519,ATC,Atlantic Terra Cotta Company records,
3520,ATC,Atlantic Terra Cotta Company records,
3521,ATC,Atlantic Terra Cotta Company records,
3522,ATC,Atlantic Terra Cotta Company records,
3523,ATC,Atlantic Terra Cotta Company records,
3524,ATC,Atlantic Terra Cotta Company records,
3525,ATC,Atlantic Terra Cotta Company records,
3526,ATC,Atlantic Terra Cotta Company records,
3527,ATC,Atlantic Terra Cotta Company records,
3528,ATC,Atlantic Terra Cotta Company records,
3529,ATC,Atlantic Terra Cotta Company records,
3530,ATC,Atlantic Terra Cotta Company records,
3531,ATC,Atlantic Terra Cotta Company records,
3532,ATC,Atlantic Terra Cotta Company records,
3533,ATC,Atlantic Terra Cotta Company records,
3534,ATC,Atlantic Terra Cotta Company records,
3535,ATC,Atlantic Terra Cotta Company records,
3536,ATC,Atlantic Terra Cotta Company records,
3537,ATC,Atlantic Terra Cotta Company records,
3538,ATC,Atlantic Terra Cotta Company records,
3539,ATC,Atlantic Terra Cotta Company records,
3540,ATC,Atlantic Terra Cotta Company records,
3541,ATC,Atlantic Terra Cotta Company records,
3542,ATC,Atlantic Terra Cotta Company records,
3543,ATC,Atlantic Terra Cotta Company records,
3544,ATC,Atlantic Terra Cotta Company records,
3545,ATC,Atlantic Terra Cotta Company records,
3546,ATC,Atlantic Terra Cotta Company records,
3547,ATC,Atlantic Terra Cotta Company records,
3548,ATC,Atlantic Terra Cotta Company records,
3549,ATC,Atlantic Terra Cotta Company records,
3550,ATC,Atlantic Terra Cotta Company records,
3551,ATC,Atlantic Terra Cotta Company records,
3552,ATC,Atlantic Terra Cotta Company records,
3553,ATC,Atlantic Terra Cotta Company records,
3554,ATC,Atlantic Terra Cotta Company records,
3555,ATC,Atlantic Terra Cotta Company records,
3556,ATC,Atlantic Terra Cotta Company records,
3557,ATC,Atlantic Terra Cotta Company records,
3558,ATC,Atlantic Terra Cotta Company records,
3559,ATC,Atlantic Terra Cotta Company records,
3560,ATC,Atlantic Terra Cotta Company records,
17136,BARBE,William Clayton Barbee collection,
17137,BARBE,William Clayton Barbee collection,architectural/measured
17138,BARBE,William Clayton Barbee collection,architectural/measured
17139,BARBE,William Clayton Barbee collection,architectural/measured
17140,BARBE,William Clayton Barbee collection,
14103,BAX,Blake Alexander collection,architectural/measured
14104,BAX,Blake Alexander collection,architectural/measured
14105,BAX,Blake Alexander collection,other (see notes)
17131,BAX,Blake Alexander collection,
16928,BELL,Wayne Bell collection,
16929,BELL,Wayne Bell collection,
16930,BELL,Wayne Bell collection,
16931,BELL,Wayne Bell collection,architectural/measured
16932,BELL,Wayne Bell collection,
16933,BELL,Wayne Bell collection,architectural/measured
16934,BELL,Wayne Bell collection,architectural/measured
16935,BELL,Wayne Bell collection,architectural/measured
16936,BELL,Wayne Bell collection,architectural/measured
16937,BELL,Wayne Bell collection,architectural/measured
16938,BELL,Wayne Bell collection,
16939,BELL,Wayne Bell collection,
16940,BELL,Wayne Bell collection,architectural/measured
16941,BELL,Wayne Bell collection,
16942,BELL,Wayne Bell collection,
16943,BELL,Wayne Bell collection,
16944,BELL,Wayne Bell collection,architectural/measured
10209,BLACK,Sinclair Black collection,"architectural/measured
structural
mechanical/plumbing/HVAC
electrical
site/landscape "
16745,BLACK,Sinclair Black collection,"design/studies and sketches
site/landscape "
16998,BLACK,Sinclair Black collection,"architectural/measured
structural
mechanical/plumbing/HVAC
electrical
site/landscape "
16999,BLACK,Sinclair Black collection,"architectural/measured
structural
mechanical/plumbing/HVAC
electrical
site/landscape "
17000,BLACK,Sinclair Black collection,
17099,BLACK,Sinclair Black collection,
10183,BUENZ,J. Fred Buenz collection,"architectural/measured
site/landscape "
10184,BUENZ,J. Fred Buenz collection,"architectural/measured
site/landscape "
10185,BUENZ,J. Fred Buenz collection,"architectural/measured
includes interiors"
963,CAAC,California Architectural collection,construction
8405,CAAC,California Architectural collection,"architectural/measured
structural
mechanical/plumbing/HVAC
electrical
includes interiors"
10452,CAAC,California Architectural collection,architectural/measured
17149,CAAC,California Architectural collection,
2,CAM,Ralph Cameron collection,
3,CAM,Ralph Cameron collection,
4,CAM,Ralph Cameron collection,
5,CAM,Ralph Cameron collection,
6,CAM,Ralph Cameron collection,
7,CAM,Ralph Cameron collection,
8,CAM,Ralph Cameron collection,
9,CAM,Ralph Cameron collection,
10,CAM,Ralph Cameron collection,
11,CAM,Ralph Cameron collection,
12,CAM,Ralph Cameron collection,
13,CAM,Ralph Cameron collection,
14,CAM,Ralph Cameron collection,
15,CAM,Ralph Cameron collection,
16,CAM,Ralph Cameron collection,
17,CAM,Ralph Cameron collection,
18,CAM,Ralph Cameron collection,
19,CAM,Ralph Cameron collection,
20,CAM,Ralph Cameron collection,
21,CAM,Ralph Cameron collection,architectural/measured
22,CAM,Ralph Cameron collection,
23,CAM,Ralph Cameron collection,architectural/measured
24,CAM,Ralph Cameron collection,
